Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,LotFrontage_WasMissing,MasVnrArea_WasMissing,GarageYrBlt_WasMissing,TotalSF,TotalPorchSF,TotalBaths,BsmtFinishedRatio,LivingAreaRatio,HouseAge,YearsSinceRemodel,WasRemodeled,GarageAge,YearsSinceSold,QualityScore,BasementQualityScore,GarageQualityScore,RoomDensity,BathBedroomRatio,GarageLivingRatio,LotCoverageRatio,AgeQualityInteraction,MiscVal_transformed,PoolArea_transformed,LotArea_transformed,LowQualFinSF_transformed,3SsnPorch_transformed,KitchenAbvGr_transformed,BsmtFinSF2_transformed,EnclosedPorch_transformed,ScreenPorch_transformed,GarageYrBlt_transformed,BsmtHalfBath_transformed,GarageQualityScore_transformed,LivingAreaRatio_transformed,MasVnrArea_transformed,OpenPorchSF_transformed,LotCoverageRatio_transformed,TotalPorchSF_transformed,BathBedroomRatio_transformed,WoodDeckSF_transformed,TotalSF_transformed,1stFlrSF_transformed,BsmtFinSF1_transformed,MSSubClass_transformed,LotFrontage_transformed,GrLivArea_transformed,TotalBsmtSF_transformed,AgeQualityInteraction_transformed,Street_encoded,Alley_encoded,Utilities_encoded,CentralAir_encoded,LotFrontage_WasMissing_encoded,MasVnrArea_WasMissing_encoded,GarageYrBlt_WasMissing_encoded,Condition1_encoded,Condition2_encoded,ExterQual_encoded,ExterCond_encoded,BsmtQual_encoded,BsmtCond_encoded,BsmtFinType1_encoded,BsmtFinType2_encoded,HeatingQC_encoded,KitchenQual_encoded,FireplaceQu_encoded,GarageFinish_encoded,GarageQual_encoded,GarageCond_encoded,PoolQC_encoded,SaleCondition_encoded,Neighborhood_encoded,Exterior1st_encoded,Exterior2nd_encoded,MSSubClass_encoded,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,PavedDrive_N,PavedDrive_P,PavedDrive_Y,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,HouseAgeGroup_Historic (100+),HouseAgeGroup_Mature (26-50),HouseAgeGroup_Old (51-100),HouseAgeGroup_Recent (11-25),NeighborhoodTier_Mid_Tier,NeighborhoodTier_Premium,NeighborhoodTier_Standard,SalePrice
1258,30,56.0,4060,5,8,1922,1950,0.0,0.0,0.0,864.0,864.0,864,0,0,864,0.0,0.0,1,0,2,1,4,0,0.0,0.0,0.0,0,96,0,0,0,0,0,7,2009,0,0,1,1728.0,96,1.0,0.0,0.212807881773399,101,73,1,0,14,4.500000000000001,1.6666666666666667,0.0,4.62962962962963,0.5,0.0,0.425615763546798,454.5000000000001,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.7068497888020746,2.836967705336552,4.797770433881659,-0.8772477222335997,7.78488367867969,-0.7234444175958598,0.0,24.81373619166861,5.499286289742562,0.0,2.4286617422266024,7.483314773547883,6.484340964339539,215.56865204584423,4.697751134752798,1,,0.0,1,0,0,1,3,5,3,3,2.0,3.0,1.0,1.0,5,3.0,,,,,,5,132339.17023053791,153973.41317823526,148706.64856490542,107908.66090621708,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,99900
1259,80,59.0,9587,7,5,2005,2005,182.0,655.0,0.0,201.0,856.0,1166,0,0,1166,1.0,0.0,2,0,2,1,5,0,2005.0,2.0,400.0,212,0,0,0,0,0,0,7,2008,0,0,0,2022.0,0,3.0,0.7651869158878505,0.1216230311880671,18,18,0,18,15,4.950000000000001,3.6666666666666665,3.0,4.288164665523157,1.5,0.3430531732418524,0.2109106081151559,89.10000000000002,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.409720193536391,2.836967705336552,0.0,-1.6338965193554773,0.0,0.3955543399196267,0.0,24.81373619166861,5.692458464318869,25.592967784139454,2.8616830184323145,7.681145747868608,6.758976175823802,214.05517578824063,4.697751134752798,1,,0.0,1,0,0,0,5,5,4,3,4.0,3.0,6.0,1.0,5,4.0,,3.0,3.0,3.0,,5,188053.57278538813,213616.7330833042,214423.47035201915,172502.23659159505,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,190000
1260,20,65.0,9750,6,8,1969,1969,0.0,602.0,438.0,14.0,1054.0,1054,0,0,1054,1.0,0.0,1,1,3,1,6,0,1969.0,2.0,460.0,180,0,0,0,80,0,0,7,2008,0,0,0,2108.0,80,2.5,0.986717267552182,0.1081025641025641,54,54,0,54,15,5.000000000000001,2.333333333333333,3.0,5.692599620493358,0.8333333333333334,0.4364326375711575,0.2162051282051282,270.00000000000006,0.0,0.0,17.222842597803265,0.0,0.0,1.0,0.6837273630756735,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.5641340942318926,2.836967705336552,0.0,-1.606612195850733,7.312193804920125,-0.1843740538091855,0.0,24.81373619166861,5.627783784340687,24.535688292770597,2.221832341815843,8.06225774829855,6.6665603360777554,250.5802076441649,4.697751134752798,1,,0.0,1,0,0,0,5,5,3,3,4.0,3.0,5.0,2.0,4,3.0,,1.0,3.0,3.0,,5,148003.50245403268,164255.2470908823,167992.761130137,184796.9723193198,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,151000
1261,60,107.4,24682,6,5,1999,1999,0.0,0.0,0.0,841.0,841.0,892,783,0,1675,0.0,0.0,2,1,3,1,7,1,1999.0,2.0,502.0,0,103,0,0,0,0,0,6,2009,1,0,0,2516.0,103,2.5,0.0,0.0678632201604408,24,24,0,24,14,4.400000000000001,2.333333333333333,3.0,4.17910447761194,0.8333333333333334,0.2997014925373134,0.10193663398428,105.60000000000002,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-3.1968927040330626,2.836967705336552,4.8744092476515455,-2.452974317425278,7.972566006535497,-0.1843740538091855,0.0,24.81373619166861,5.520010962843824,0.0,2.7438051561793677,10.363397126425292,7.089568782625811,211.20798272377,4.697751134752798,1,,0.0,1,1,0,0,4,5,3,3,4.0,3.0,1.0,1.0,5,3.0,3.0,3.0,3.0,3.0,,5,190655.69505658132,210288.65697578923,210743.62429001002,234764.73234116918,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,181000
1262,20,80.0,9600,5,6,1956,1956,0.0,504.0,0.0,546.0,1050.0,1050,0,0,1050,0.0,0.0,1,0,2,1,5,0,1956.0,1.0,338.0,0,0,0,0,0,0,0,6,2009,0,0,0,2100.0,0,1.0,0.48,0.109375,67,67,0,67,14,4.200000000000001,2.0,3.0,4.761904761904763,0.5,0.3219047619047619,0.21875,281.4000000000001,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.5486993111629204,2.836967705336552,0.0,-1.5937491191065631,0.0,-0.7234444175958598,0.0,24.81373619166861,5.625340717073871,22.44994432064365,2.221832341815843,8.94427190999916,6.66307863892579,249.8600862297068,4.697751134752798,1,,0.0,1,0,0,0,5,5,3,3,3.0,3.0,3.0,1.0,4,3.0,,1.0,3.0,3.0,,5,146591.47647100576,149310.45999377334,149723.0465432989,186478.13647894468,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,128900
1263,50,88.6,11250,4,5,1957,1989,0.0,0.0,0.0,1104.0,1104.0,1104,684,0,1788,1.0,0.0,1,0,5,1,8,2,1957.0,1.0,304.0,120,0,0,0,0,0,0,11,2009,1,0,0,2892.0,0,2.0,0.0,0.1589333333333333,66,34,1,66,14,3.7,2.0,3.0,4.47427293064877,0.4,0.1700223713646532,0.2570666666666666,244.2,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.0674541630917767,2.836967705336552,0.0,-1.4172759292810244,0.0,-0.9697279364538096,0.0,24.81373619166861,5.657516681404653,0.0,2.6653165319524863,9.412757300600074,7.148999855023414,259.5259949897248,4.697751134752798,1,,0.0,1,1,0,0,5,5,3,3,3.0,3.0,1.0,1.0,5,3.0,3.0,1.0,3.0,3.0,,5,206792.88774733638,146911.80436151786,149234.10689823874,147066.4563693237,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,161500
1264,70,60.0,13515,6,6,1919,1950,0.0,0.0,0.0,764.0,764.0,1060,764,0,1824,0.0,0.0,1,0,3,1,8,1,1940.0,2.0,520.0,0,0,126,0,0,0,0,7,2007,0,0,0,2588.0,126,1.0,0.0,0.1349611542730299,104,73,1,83,16,4.500000000000001,2.0,3.0,4.385964912280701,0.3333333333333333,0.2850877192982456,0.1914909359970403,468.0000000000001,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.275244235171474,2.836967705336552,0.0,-1.7405966196524694,8.526566738329576,-1.1760171684051135,0.0,24.81373619166861,5.6314299769629566,0.0,2.807855687746713,7.745966692414834,7.167137524511249,196.38886044701337,4.697751134752798,1,2.0,0.0,1,0,0,0,5,5,3,3,3.0,3.0,1.0,1.0,5,3.0,4.0,1.0,3.0,3.0,,5,132282.82981193406,146911.80436151786,149234.10689823874,171117.01682287912,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,180500
1265,120,34.0,4060,6,5,1998,1999,0.0,266.0,0.0,1139.0,1405.0,1337,0,0,1337,1.0,0.0,2,0,2,1,5,0,1998.0,2.0,511.0,144,68,0,0,0,0,0,8,2008,0,0,0,2742.0,68,3.0,0.1893238434163701,0.3293103448275862,25,24,1,25,15,4.65,2.333333333333333,3.0,3.7397157816005984,1.5,0.3821989528795811,0.6753694581280788,116.25,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.191415191941899,2.836967705336552,4.424732926845565,-0.3973109065240268,6.9068553236913,0.3955543399196267,0.0,24.81373619166861,5.779451450415614,16.30950643030009,3.016154085343154,5.830951894845301,6.884037361115879,311.455339234394,4.697751134752798,1,,0.0,1,0,0,0,5,5,4,3,4.0,3.0,6.0,1.0,5,4.0,,3.0,3.0,3.0,,2,146591.47647100576,149310.45999377334,149723.0465432989,197323.62442922374,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,181000
1266,160,35.0,3735,7,5,1999,1999,218.0,450.0,0.0,241.0,691.0,713,739,0,1452,1.0,0.0,2,1,3,1,6,0,1999.0,2.0,506.0,0,34,0,0,0,0,0,3,2006,0,0,0,2143.0,34,3.5,0.6512301013024602,0.3887550200803213,24,24,0,24,17,4.950000000000001,2.333333333333333,3.0,4.132231404958678,1.1666666666666667,0.3484848484848485,0.5737617135207497,118.80000000000004,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.0027551143482776,2.836967705336552,3.689120695214848,-0.5652211338660311,5.337643053268812,0.1527034910125214,0.0,24.81373619166861,5.373590899009379,21.213203435596427,3.118024878560868,5.916079783099616,6.959346244170229,181.9960947697371,4.697751134752798,1,,0.0,1,0,0,0,5,5,4,3,4.0,3.0,6.0,1.0,5,4.0,,1.0,3.0,3.0,,5,220646.50580891277,151164.8740923722,151935.2683365949,145628.76201532388,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,183900
1267,190,60.0,10120,7,4,1910,1950,0.0,0.0,0.0,925.0,925.0,964,925,0,1889,0.0,0.0,1,1,4,2,9,1,1960.0,1.0,308.0,0,0,264,0,0,0,0,1,2007,0,0,0,2814.0,264,1.5,0.0,0.1866600790513834,113,73,1,63,16,4.200000000000001,2.0,3.0,4.764425622022234,0.375,0.1630492323980942,0.2780632411067193,474.60000000000014,0.0,0.0,17.222842597803265,0.0,0.0,1.4142135623730951,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.8671808905378944,2.836967705336552,0.0,-1.3320700753377277,10.783963505883255,-1.0422240425793667,0.0,24.81373619166861,5.570281067404046,0.0,3.175998998513502,7.745966692414834,7.198987002482221,226.9984090229116,4.697751134752798,1,,0.0,0,0,0,0,3,5,2,3,3.0,3.0,1.0,1.0,3,3.0,4.0,1.0,3.0,3.0,,5,131341.99959311,153973.41317823526,148706.64856490542,145207.9381486094,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,122000
1268,20,89.0,13214,9,5,2008,2009,0.0,0.0,0.0,2002.0,2002.0,2018,0,0,2018,0.0,0.0,2,0,3,1,10,1,2009.0,3.0,746.0,144,76,0,0,0,0,0,5,2010,0,0,0,4020.0,76,2.0,0.0,0.1527168154987135,15,14,1,14,13,5.9,4.0,3.0,4.955401387512389,0.6666666666666666,0.3696729435084241,0.3042227940063569,88.49999999999999,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.117772246108581,2.836967705336552,4.544591262830889,-1.235002147140036,7.182656322077782,-0.4157097509343708,0.0,24.81373619166861,6.036694339236083,0.0,2.221832341815843,9.433981132056603,7.259036667057353,407.0590373859075,4.697751134752798,1,,0.0,1,0,0,0,5,5,5,3,5.0,3.0,1.0,1.0,5,5.0,4.0,3.0,3.0,3.0,,5,226676.54664057406,160974.3913894325,221356.43264840182,186478.13647894468,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,378500
1269,50,78.4,14100,8,9,1935,1997,632.0,192.0,0.0,536.0,728.0,1968,1479,0,3447,0.0,0.0,3,1,4,1,11,2,1982.0,3.0,1014.0,314,12,0,0,0,0,0,5,2008,1,0,0,4175.0,12,3.5,0.2637362637362637,0.244468085106383,88,26,1,41,15,5.850000000000001,2.0,3.0,3.191180736872643,0.875,0.2941688424717145,0.2960992907801418,514.8000000000002,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.5400621158788923,2.836967705336552,2.6340955836512188,-1.264164875426146,3.4220579540020477,-0.1346301573461039,0.0,24.81373619166861,6.021206687621836,13.856406460551018,2.6653165319524863,8.854377448471462,7.743961816337903,189.335474218566,4.697751134752798,1,,0.0,1,1,0,0,5,5,3,4,3.0,3.0,3.0,1.0,5,4.0,4.0,1.0,3.0,3.0,,5,195917.815487839,161608.45028722935,153082.68621575343,145516.03167123283,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,381000
1270,50,78.0,11344,5,5,1958,1958,180.0,460.0,0.0,414.0,874.0,874,650,0,1524,0.0,0.0,1,1,3,1,7,0,1958.0,1.0,315.0,0,0,0,0,0,0,0,7,2007,0,0,0,2398.0,0,1.5,0.5263157894736842,0.1343441466854725,65,65,0,65,16,4.0,2.0,3.0,4.593175853018373,0.5,0.2066929133858267,0.2113892806770098,260.0,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.281129092981144,2.836967705336552,0.0,-1.631400022880871,0.0,-0.7234444175958598,0.0,24.81373619166861,5.506768806799152,21.447610589527216,2.6653165319524863,8.831760866327848,7.003482859059176,217.4556577810308,4.697751134752798,1,,0.0,1,0,0,0,3,5,3,3,3.0,3.0,4.0,1.0,3,3.0,,1.0,3.0,3.0,,5,149162.8113031629,151164.8740923722,151935.2683365949,144478.3086089765,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,144000
1271,40,98.0,23595,7,6,1979,1979,0.0,1258.0,0.0,74.0,1332.0,1332,192,0,1524,2.0,0.0,0,1,0,1,4,1,1979.0,2.0,586.0,268,0,0,0,0,0,0,4,2010,1,0,0,2856.0,0,2.5,0.9444444444444444,0.0645899554990464,44,44,0,44,13,5.150000000000001,3.6666666666666665,3.0,2.6246719160104988,2.5,0.384514435695538,0.1210425937698665,226.60000000000005,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-3.2662624218621654,2.836967705336552,0.0,-2.2561020740663587,0.0,0.8667086936375372,0.0,24.81373619166861,5.777079620832646,35.4682957019364,2.565061881760497,9.899494936611664,7.003482859059176,299.136650243931,4.697751134752798,1,,0.0,1,1,0,0,5,5,4,3,4.0,3.0,6.0,1.0,3,4.0,3.0,3.0,3.0,3.0,,5,192678.83738400353,173000.91710210423,166148.97586431834,167208.61222339302,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,260000
1272,20,78.0,9156,6,7,1968,1968,0.0,0.0,0.0,1489.0,1489.0,1489,0,0,1489,0.0,0.0,2,0,3,1,7,1,1968.0,2.0,462.0,0,0,0,0,0,0,0,8,2009,1,0,0,2978.0,0,2.0,0.0,0.1626256006989952,55,55,0,55,14,4.750000000000001,2.0,3.0,4.701141705842848,0.6666666666666666,0.3102753525856279,0.3252512013979904,261.25000000000006,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.0386049108777526,2.836967705336552,0.0,-1.1631948430611991,0.0,-0.4157097509343708,0.0,24.81373619166861,5.84737762026009,0.0,2.221832341815843,8.831760866327848,6.982297372423344,325.4370372751917,4.697751134752798,1,,0.0,1,1,0,0,8,5,3,3,3.0,3.0,1.0,1.0,4,4.0,4.0,3.0,3.0,3.0,,5,188371.2757750541,201486.2391780822,209684.47835616439,185260.03819572995,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,185750
1273,20,96.6,13526,5,6,1965,1965,114.0,560.0,375.0,0.0,935.0,935,0,0,935,1.0,0.0,1,0,3,1,5,0,1965.0,1.0,288.0,180,0,0,0,0,0,0,11,2006,1,0,0,1870.0,0,2.0,1.0,0.0691261274582286,58,58,0,58,17,4.200000000000001,2.0,3.0,5.347593582887701,0.6666666666666666,0.3080213903743315,0.1382522549164572,243.60000000000005,0.0,0.0,17.222842597803265,0.0,0.0,1.0,0.6837035981874043,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-3.171128305963502,2.836967705336552,0.0,-2.1051889685588177,0.0,-0.4157097509343708,0.0,24.81373619166861,5.550529254199341,23.664319132398465,2.221832341815843,9.828529900244492,6.556786817100171,228.85417056622052,4.697751134752798,1,,0.0,1,1,0,0,5,5,3,3,3.0,3.0,4.0,2.0,3,3.0,,1.0,3.0,3.0,,5,143346.2493956487,161936.0535424952,169098.95048282057,185260.03819572995,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,137000
