Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontage_WasMissing,MasVnrArea_WasMissing,GarageYrBlt_WasMissing,TotalSF,TotalPorchSF,TotalBaths,BsmtFinishedRatio,LivingAreaRatio,HouseAge,YearsSinceRemodel,WasRemodeled,GarageAge,YearsSinceSold,HouseAgeGroup,NeighborhoodTier,QualityScore,BasementQualityScore,GarageQualityScore,RoomDensity,BathBedroomRatio,GarageLivingRatio,LotCoverageRatio,AgeQualityInteraction,MiscVal_transformed,PoolArea_transformed,LotArea_transformed,LowQualFinSF_transformed,3SsnPorch_transformed,KitchenAbvGr_transformed,BsmtFinSF2_transformed,EnclosedPorch_transformed,ScreenPorch_transformed,GarageYrBlt_transformed,BsmtHalfBath_transformed,GarageQualityScore_transformed,LivingAreaRatio_transformed,MasVnrArea_transformed,OpenPorchSF_transformed,LotCoverageRatio_transformed,TotalPorchSF_transformed,BathBedroomRatio_transformed,WoodDeckSF_transformed,TotalSF_transformed,1stFlrSF_transformed,BsmtFinSF1_transformed,MSSubClass_transformed,LotFrontage_transformed,GrLivArea_transformed,TotalBsmtSF_transformed,AgeQualityInteraction_transformed,SalePrice
1142,60,RL,66.8,10304,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,2Story,5,7,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,44.0,TA,Gd,CBlock,TA,TA,No,ALQ,381.0,Unf,0.0,399.0,780.0,GasA,Ex,Y,SBrkr,1088,780,0,1868,1.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1976.0,Unf,2.0,484.0,TA,TA,Y,448,96,0,0,0,0,,,,0,10,2009,WD,Normal,1,0,0,2648.0,96,3.5,0.4884615384615384,0.1812888198757763,47,47,0,47,14,Mature (26-50),Mid_Tier,4.550000000000001,2.0,3.0,4.817987152034261,0.875,0.2591006423982869,0.2569875776397515,213.85,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.903247180716271,2.836967705336552,4.797770433881659,-1.417610683013724,7.78488367867969,-0.13463015734610392,0.0,24.81373619166861,5.648160525447438,19.519221295943137,2.7438051561793673,8.17312669668102,7.188820064565119,199.49730942198556,4.697751134752798,197500
1143,60,RL,77.0,9965,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,340.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1150.0,Unf,0.0,316.0,1466.0,GasA,Ex,Y,SBrkr,1466,1362,0,2828,1.0,0.0,3,0,4,1,Gd,11,Typ,1,TA,BuiltIn,2006.0,RFn,3.0,1052.0,TA,TA,Y,125,144,0,0,0,0,,,,0,4,2007,New,Partial,0,0,0,4294.0,144,4.0,0.7844474761255116,0.2837932764676367,17,16,1,17,16,Recent (11-25),Mid_Tier,5.3500000000000005,4.0,3.0,3.8896746817538896,1.0,0.371994342291372,0.4309081786251881,90.95,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.3638805804652567,2.836967705336552,5.2414641743501384,-0.8642223927161765,8.907444571118413,0.0,0.0,24.81373619166861,5.8375856296901265,33.91164991562634,2.7438051561793673,8.774964387392123,7.565053888086842,321.6284779775061,4.697751134752798,424870
1144,20,RL,70.0,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,3,1959,1959,Gable,CompShg,Wd Sdng,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,GLQ,288.0,Unf,0.0,718.0,1006.0,GasA,TA,Y,SBrkr,1006,0,0,1006,0.0,0.0,1,0,3,1,TA,5,Typ,0,,,0.0,,0.0,0.0,,,Y,0,24,0,0,0,0,,,,0,7,2008,WD,Normal,1,0,1,2012.0,24,1.0,0.2862823061630218,0.1117777777777777,64,64,0,0,15,Old (51-100),Mid_Tier,3.6,2.0,0.0,4.970178926441352,0.3333333333333333,0.0,0.2235555555555555,230.4,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.520096638296872,2.836967705336552,3.3282699007125935,-1.5698871331905349,4.640634343428784,-1.1760171684051137,0.0,24.81373619166861,5.597795371770082,16.97056274847714,2.221832341815843,8.366600265340756,6.623869352421454,241.89344139246313,4.697751134752798,80000
1145,190,RL,60.0,12180,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,4,4,1941,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Fa,BrkTil,Gd,TA,No,BLQ,348.0,Unf,0.0,324.0,672.0,Grav,Fa,N,FuseA,672,252,0,924,1.0,0.0,1,0,2,1,Fa,5,Typ,0,,Detchd,1941.0,Unf,1.0,280.0,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,7,2010,WD,Normal,0,0,0,1596.0,0,2.0,0.5178571428571429,0.0758620689655172,82,73,1,82,13,Old (51-100),Standard,3.45,2.333333333333333,3.0,5.411255411255411,1.0,0.303030303030303,0.1310344827586207,282.90000000000003,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-3.0421001093586852,2.836967705336552,0.0,-2.165909105094122,0.0,0.0,0.0,24.81373619166861,5.334535276543928,18.65475810617763,3.175998998513502,7.745966692414834,6.545934742229225,178.18979900459323,4.697751134752798,80000
1146,50,RM,52.0,6240,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1928,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1042.0,1042.0,GasA,Ex,Y,SBrkr,1042,534,0,1576,0.0,0.0,1,0,3,1,TA,8,Typ,1,Gd,Detchd,1928.0,Unf,1.0,225.0,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2006,WD,Family,0,0,0,2618.0,0,1.0,0.0,0.2525641025641025,95,73,1,95,17,Old (51-100),Standard,4.200000000000001,2.0,3.0,5.076142131979695,0.3333333333333333,0.1427664974619289,0.419551282051282,399.0000000000001,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.501299551591192,2.836967705336552,0.0,-0.8923863683244012,0.0,-1.1760171684051137,0.0,24.81373619166861,5.620424780670318,0.0,2.6653165319524863,7.211102550927978,7.034066287038222,248.41781349031672,4.697751134752798,149000
1147,20,RL,84.2,11200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1985,1985,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,85.0,Gd,TA,CBlock,Gd,TA,No,GLQ,1258.0,Unf,0.0,40.0,1298.0,GasA,TA,Y,SBrkr,1298,0,0,1298,1.0,0.0,2,0,3,1,Gd,5,Typ,1,TA,Attchd,1985.0,Unf,2.0,403.0,TA,TA,Y,165,26,0,0,0,0,,,,0,5,2006,WD,Normal,1,0,0,2596.0,26,3.0,0.9691833590138677,0.1158928571428571,38,38,0,38,17,Mature (26-50),Mid_Tier,4.65,2.333333333333333,3.0,3.852080123266564,1.0,0.310477657935285,0.2317857142857143,176.70000000000002,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.472681326043756,2.836967705336552,3.4105860061292566,-1.530258654466426,4.795643457647697,0.0,0.0,24.81373619166861,5.7606959390402075,35.4682957019364,2.221832341815843,9.17605579756357,6.857000705698722,293.3427330102625,4.697751134752798,180000
1148,70,RL,75.0,12000,Pave,,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,7,1941,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Rec,275.0,Unf,0.0,429.0,704.0,GasA,Ex,Y,SBrkr,860,704,0,1564,0.0,0.0,1,1,3,1,Fa,7,Typ,1,Gd,Attchd,1941.0,Unf,1.0,234.0,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2009,WD,Normal,0,0,0,2268.0,0,1.5,0.390625,0.1303333333333333,82,73,1,82,14,Old (51-100),Mid_Tier,4.949999999999999,2.0,3.0,4.475703324808184,0.5,0.149616368286445,0.189,405.8999999999999,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.320139816894657,2.836967705336552,0.0,-1.7551092425610286,0.0,-0.7234444175958598,0.0,24.81373619166861,5.49626749007372,16.583123951777,2.807855687746713,8.660254037844387,7.0271001709218375,184.58556207370108,4.697751134752798,174500
1149,50,RM,52.0,5700,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,7,7,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,572.0,572.0,GasA,TA,Y,SBrkr,572,539,0,1111,0.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1982.0,Unf,1.0,288.0,TA,TA,Y,0,0,176,0,0,0,,,,0,8,2008,WD,Normal,1,0,0,1683.0,176,1.0,0.0,0.1949122807017544,97,73,1,41,15,Old (51-100),Standard,5.0,2.0,3.0,4.5004500450045,0.5,0.2592259225922592,0.2952631578947368,485.0,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.8139848140566979,2.836967705336552,0.0,-1.2672146443660814,9.501312921289259,-0.7234444175958598,0.0,24.81373619166861,5.227556361030119,0.0,2.6653165319524863,7.211102550927978,6.714771942605114,157.69478585575777,4.697751134752798,116900
1150,70,RM,50.0,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,9,1920,1988,Hip,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,PConc,TA,TA,No,ALQ,624.0,Unf,0.0,26.0,650.0,GasA,Ex,Y,SBrkr,832,650,0,1482,0.0,1.0,1,0,3,1,TA,7,Typ,0,,Detchd,1930.0,Unf,2.0,324.0,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2009,WD,Normal,0,0,0,2132.0,0,1.5,0.96,0.1646666666666666,103,35,1,93,14,Historic (100+),Standard,5.500000000000001,2.0,3.0,4.723346828609987,0.5,0.2186234817813765,0.2368888888888889,566.5000000000001,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,1.0,83.63197513277902,-2.0229716533617434,2.836967705336552,0.0,-1.5064302515438277,0.0,-0.7234444175958598,0.0,24.81373619166861,5.474709029722238,24.979991993593593,2.807855687746713,7.0710678118654755,6.977999850855129,173.74925055802075,4.697751134752798,143000
1151,20,RL,57.0,8280,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1950,1950,Gable,CompShg,BrkFace,BrkFace,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,932.0,932.0,GasA,Ex,Y,FuseA,932,0,0,932,0.0,0.0,1,0,2,1,Gd,4,Typ,1,Gd,Attchd,1950.0,Unf,1.0,306.0,TA,TA,Y,0,0,214,0,0,0,,GdPrv,,0,11,2007,WD,Normal,0,0,0,1864.0,214,1.0,0.0,0.1125603864734299,73,73,0,73,16,Old (51-100),Mid_Tier,4.3500000000000005,2.0,3.0,4.291845493562231,0.5,0.3283261802575107,0.2251207729468599,317.55,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.5109295038120005,2.836967705336552,0.0,-1.5622324898130033,10.10555082155304,-0.7234444175958598,0.0,24.81373619166861,5.548448915231672,0.0,2.221832341815843,7.54983443527075,6.553840019378177,228.29795730276763,4.697751134752798,124000
1152,20,RL,134.0,17755,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,4,1959,1959,Gable,CompShg,HdBoard,Plywood,BrkFace,132.0,TA,TA,CBlock,TA,TA,No,BLQ,176.0,Unf,0.0,1290.0,1466.0,GasA,TA,Y,SBrkr,1466,0,0,1466,0.0,0.0,1,1,3,1,Fa,6,Typ,2,Gd,Attchd,1959.0,Fin,2.0,528.0,TA,TA,Y,0,140,0,0,100,0,,,,0,11,2006,WD,Normal,0,0,0,2932.0,240,1.5,0.1200545702592087,0.0825682906223599,64,64,0,64,17,Old (51-100),Standard,3.75,2.0,3.0,4.092769440654843,0.5,0.3601637107776262,0.1651365812447198,240.0,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.9258508887073518,2.836967705336552,5.210471358817063,-1.9054016490914407,10.47216563147122,-0.7234444175958598,0.0,24.81373619166861,5.8375856296901265,13.2664991614216,2.221832341815843,11.575836902790225,6.968099316136311,321.6284779775061,4.697751134752798,149900
1153,20,RL,90.0,14115,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,7,1956,2004,Gable,CompShg,Stone,Stone,,0.0,TA,TA,PConc,TA,TA,No,ALQ,296.0,GLQ,547.0,230.0,1073.0,GasA,Ex,Y,SBrkr,1811,0,0,1811,0.0,0.0,1,0,2,1,Ex,6,Typ,1,Gd,Attchd,1956.0,Fin,2.0,470.0,TA,TA,Y,0,0,280,0,0,0,,,,0,7,2006,WD,Abnorml,0,0,0,2884.0,280,1.0,0.7856477166821995,0.1283032235210768,67,19,1,67,17,Old (51-100),Mid_Tier,4.800000000000001,2.0,3.0,3.3130866924351188,0.5,0.2595251242407509,0.2043216436415161,321.6,0.0,0.0,17.222842597803265,0.0,0.0,1.0,0.6837532527536064,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.340403589915202,2.836967705336552,0.0,-1.6688856964722594,10.979713134088827,-0.7234444175958598,0.0,24.81373619166861,5.969709801658503,17.204650534085253,2.221832341815843,9.486832980505138,7.16062993821457,253.99165596459508,4.697751134752798,230000
1154,30,RM,55.2,5890,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,8,1930,2007,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,Gd,Gd,BrkTil,TA,TA,Av,ALQ,538.0,Unf,0.0,278.0,816.0,GasA,Ex,Y,SBrkr,816,0,0,816,0.0,0.0,1,0,2,1,TA,5,Typ,0,,Detchd,2002.0,Unf,1.0,432.0,TA,TA,Y,0,0,96,0,0,0,,,,0,6,2008,WD,Normal,1,0,0,1632.0,96,1.0,0.6593137254901961,0.1385398981324278,93,16,1,21,15,Old (51-100),Standard,5.200000000000001,2.0,3.0,6.127450980392156,0.5,0.5294117647058824,0.2770797962648557,483.6000000000001,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.241697296867655,2.836967705336552,0.0,-1.3359062008899816,7.78488367867969,-0.7234444175958598,0.0,24.81373619166861,5.462041101243013,23.194827009486403,2.4286617422266024,7.429670248402684,6.431866669541684,206.4346881750736,4.697751134752798,120500
1155,60,RL,99.8,13700,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1988,Gable,CompShg,VinylSd,VinylSd,Stone,288.0,TA,TA,CBlock,TA,TA,Gd,ALQ,454.0,Unf,0.0,410.0,864.0,GasA,TA,Y,SBrkr,902,918,0,1820,0.0,0.0,1,2,4,1,Gd,8,Typ,2,Gd,Attchd,1965.0,Unf,2.0,492.0,TA,TA,Y,60,84,0,0,273,0,,GdPrv,,0,5,2008,WD,Normal,1,0,0,2684.0,357,2.0,0.5254629629629629,0.1328467153284671,58,35,1,58,15,Old (51-100),Mid_Tier,4.8500000000000005,3.333333333333333,3.0,4.395604395604396,0.5,0.2703296703296703,0.195912408759124,281.3,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.295538542491851,2.836967705336552,4.652824197110617,-1.715323419981212,11.815010259366819,-0.7234444175958598,0.0,24.81373619166861,5.527245616912143,21.307275752662516,2.7438051561793673,9.989994994993742,7.165140202600868,215.56865204584426,4.697751134752798,201800
1156,20,RL,90.0,10768,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Veenker,Norm,Norm,1Fam,1Story,5,8,1976,2004,Gable,CompShg,Plywood,Plywood,,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1157.0,Unf,0.0,280.0,1437.0,GasA,TA,Y,SBrkr,1437,0,0,1437,1.0,0.0,2,0,3,1,Gd,6,Typ,1,Fa,Attchd,1976.0,RFn,2.0,528.0,TA,TA,Y,0,21,0,0,180,0,,,,0,7,2007,WD,Normal,0,0,0,2874.0,201,3.0,0.8051496172581768,0.1334509658246656,47,19,1,47,16,Mature (26-50),Premium,5.050000000000002,3.6666666666666665,3.0,4.17536534446764,1.0,0.3674321503131524,0.2669019316493313,237.35000000000008,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.289702094530216,2.836967705336552,3.1918304861132247,-1.3764777918331086,9.909019888043924,0.0,0.0,24.81373619166861,5.825003873781,34.0147027033899,2.221832341815843,9.486832980505138,6.949872681462112,316.8053350847144,4.697751134752798,218000
1157,80,RL,85.0,9350,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,8,1965,1999,Gable,CompShg,BrkFace,BrkFace,,0.0,TA,Gd,PConc,TA,TA,Gd,ALQ,633.0,Unf,0.0,586.0,1219.0,GasA,Gd,Y,SBrkr,1265,0,0,1265,0.0,1.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,1965.0,RFn,2.0,502.0,TA,TA,Y,0,92,0,96,0,0,,MnPrv,,0,10,2008,WD,Normal,0,0,0,2484.0,188,2.5,0.5192780968006563,0.1352941176470588,58,24,1,58,15,Old (51-100),Mid_Tier,4.750000000000001,3.333333333333333,3.0,4.743083003952569,0.8333333333333334,0.3968379446640316,0.265668449197861,275.50000000000006,0.0,0.0,17.222842597803265,0.0,4.574710978503383,1.0,-0.0,0.0,0.0,35765132.1566755,1.0,83.63197513277902,-2.272081074974303,2.836967705336552,4.751506734390677,-1.381506100855246,9.702294467759813,-0.18437405380918556,0.0,24.81373619166861,5.744352061822082,25.15949125081825,2.8616830184323145,9.219544457292887,6.833473641576211,279.7334893978462,4.697751134752798,179900
1158,120,RL,34.0,5001,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,166.0,Gd,TA,PConc,Gd,TA,No,GLQ,904.0,Unf,0.0,410.0,1314.0,GasA,Ex,Y,SBrkr,1314,0,0,1314,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2008.0,RFn,2.0,626.0,TA,TA,Y,172,62,0,0,0,0,,,,0,7,2009,WD,Normal,0,0,0,2628.0,62,3.0,0.6879756468797564,0.262747450509898,16,15,1,15,14,Recent (11-25),Premium,4.950000000000001,2.333333333333333,3.0,4.5662100456621,1.5,0.4764079147640791,0.525494901019796,79.20000000000002,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.4544817870222662,2.836967705336552,4.325541829917661,-0.656423082191138,6.6830190278163055,0.39555433991962674,0.0,24.81373619166861,5.768462009761993,30.066592756745816,3.016154085343154,5.830951894845301,6.868190800939211,296.0738779687536,4.697751134752798,230000
1159,20,RL,92.0,11932,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1580.0,1580.0,GasA,Ex,Y,SBrkr,1580,0,0,1580,0.0,0.0,2,0,3,1,Gd,7,Typ,0,,Attchd,2008.0,RFn,3.0,830.0,TA,TA,Y,0,24,0,0,0,0,,,,0,6,2008,ConLD,Partial,0,0,0,3160.0,24,2.0,0.0,0.1324170298357358,16,15,1,15,15,Recent (11-25),Premium,5.250000000000001,2.333333333333333,3.0,4.430379746835444,0.6666666666666666,0.5253164556962026,0.2648340596714716,84.00000000000001,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.299707065125463,2.836967705336552,3.3282699007125935,-1.384921580571851,4.640634343428784,-0.41570975093437085,0.0,24.81373619166861,5.884603415405549,0.0,2.221832341815843,9.591663046625438,7.036376404038566,340.3665236475552,4.697751134752798,235128
1160,60,RL,76.0,9120,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,270.0,Gd,TA,CBlock,TA,TA,No,ALQ,442.0,Unf,0.0,459.0,901.0,GasA,TA,Y,SBrkr,943,933,0,1876,0.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1974.0,RFn,2.0,540.0,Gd,TA,Y,0,69,0,0,0,0,,,,0,7,2008,WD,Normal,0,0,0,2777.0,69,2.5,0.490566037735849,0.2057017543859649,49,49,0,49,15,Mature (26-50),Mid_Tier,4.75,2.0,3.5,4.264392324093817,0.625,0.2878464818763326,0.3044956140350877,232.75,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.7481332197128918,2.836967705336552,4.440438764420249,-1.2340371503398209,6.942661470325253,-0.48380581082171614,0.0,24.81373619166861,5.556042344605527,21.02379604162864,2.7438051561793673,8.717797887081348,7.192706758324687,222.52428033999055,4.697751134752798,185000
1161,160,RL,24.0,2280,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,311.0,Unf,0.0,544.0,855.0,GasA,Fa,Y,SBrkr,855,601,0,1456,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1978.0,Unf,2.0,440.0,TA,TA,Y,26,0,0,0,0,0,,,,0,7,2010,WD,Normal,0,0,0,2311.0,0,2.5,0.3637426900584795,0.6385964912280702,45,45,0,45,13,Mature (26-50),Mid_Tier,4.400000000000001,2.333333333333333,3.0,4.807692307692308,0.8333333333333334,0.3021978021978022,1.0135964912280702,198.00000000000009,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-0.46126914827198356,2.836967705336552,0.0,0.013499235004538274,0.0,-0.18437405380918556,0.0,24.81373619166861,5.492472948613535,17.635192088548397,3.118024878560868,4.898979485566356,6.961855805760191,213.86574705620274,4.697751134752798,146000
1162,20,RL,107.6,14778,Pave,,IR1,Low,AllPub,CulDSac,Gtl,Crawfor,PosN,Norm,1Fam,1Story,6,7,1954,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,72.0,Gd,TA,CBlock,TA,TA,No,BLQ,728.0,Unf,0.0,568.0,1296.0,GasA,Ex,Y,SBrkr,1640,0,0,1640,1.0,0.0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,1993.0,Unf,2.0,924.0,TA,TA,Y,108,0,0,216,0,0,,,,0,11,2008,WD,Normal,1,0,0,2936.0,216,2.0,0.5617283950617284,0.1109757748003789,69,17,1,30,15,Old (51-100),Mid_Tier,4.95,2.0,3.0,4.2682926829268295,0.6666666666666666,0.5634146341463414,0.1986737041548247,341.55,0.0,0.0,17.222842597803265,0.0,5.37989735354046,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.529566152991346,2.836967705336552,0.0,-1.6998452336072438,10.134952520696503,-0.41570975093437085,0.0,24.81373619166861,5.907921966347172,26.981475126464083,2.221832341815843,10.373041983911952,7.070335306916613,293.00075884832364,4.697751134752798,224000
1163,20,RL,109.0,8724,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,492.0,Unf,0.0,402.0,894.0,GasA,Gd,Y,SBrkr,894,0,0,894,0.0,0.0,1,0,3,1,TA,5,Typ,1,Po,Attchd,1968.0,Fin,2.0,450.0,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2007,WD,Normal,0,0,0,1788.0,0,1.0,0.5503355704697986,0.1024759284731774,55,55,0,55,16,Old (51-100),Mid_Tier,4.1000000000000005,2.333333333333333,3.0,5.592841163310962,0.3333333333333333,0.5033557046979866,0.2049518569463548,225.50000000000003,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.634925168352681,2.836967705336552,0.0,-1.665487634329041,0.0,-1.1760171684051137,0.0,24.81373619166861,5.5214647633877885,22.181073012818835,2.221832341815843,10.44030650891055,6.515660561802113,221.21382602456154,4.697751134752798,129000
1164,90,RL,60.0,12900,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,Duplex,SFoyer,4,4,1969,1969,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,1198.0,Unf,0.0,0.0,1198.0,GasA,TA,Y,SBrkr,1258,0,0,1258,2.0,0.0,0,2,0,2,TA,6,Typ,0,,CarPort,1969.0,Unf,2.0,400.0,Fa,TA,Y,120,0,0,0,0,0,,,,0,1,2008,WD,Alloca,0,0,0,2456.0,0,3.0,1.0,0.0975193798449612,54,54,0,54,15,Old (51-100),Mid_Tier,3.6,2.333333333333333,2.5,4.769475357710651,3.0,0.3179650238473768,0.1903875968992248,194.4,0.0,0.0,17.222842597803265,0.0,0.0,1.4142135623730951,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.701006752514228,2.836967705336552,0.0,-1.7469999795805278,0.0,1.0278539614920221,0.0,24.81373619166861,5.740826948815233,34.61213659975356,2.9079220492956814,7.745966692414834,6.828403267472382,276.0797268358515,4.697751134752798,108959
